Country,GDP,info
Bosnia and Herzegovina,1382.77,"Mahir Hadžić,21,97,Silver medal;Vladimir Vladičić,13,199,Bronze medal;Mirza Hamza,6,312,nan;Emir Sirbubalo,3,364,nan;Slavko Brdar,2,398,nan;Dino Oglić,2,398,nan"
Belarus,1244.37,"Siarhei Markouski,36,10,Gold medal;Pavel Karpovich,25,61,Silver medal;Nikita Selinger,22,87,Silver medal;Maksim Zhykhovich,19,121,Bronze medal;Vasil Bondarau,18,127,Bronze medal;Dzmitry Dudko,15,164,Bronze medal"
Belize,4708.29,N/A
Bermuda,58883.96,N/A
Bolivia,930.88,N/A
Brazil,3142.24,"Alex Corrêa Abreu,23,73,Silver medal;Humberto Silva Naves,23,73,Silver medal;Davi Máximo Alexandrino Nogueira,21,97,Silver medal;Carlos Stein Naves de Brito,20,108,Silver medal;Thiago Barros Rodrigues Costa,18,127,Bronze medal;Daniel Pinheiro Sobreira,15,164,Bronze medal"
Barbados,11510.04,N/A
Brunei Darussalam,16437.42,N/A
Bhutan,765.01,N/A
Botswana,3115.68,N/A
Central African Republic,242.58,N/A
Canada,23822.06,"Daniel Brox,36,10,Gold medal;Paul Cheng,15,164,Bronze medal;Nima Kamoosi,15,164,Bronze medal;Liang Hong,13,199,Bronze medal;Roger Mong,13,199,Bronze medal;Shu Niu,8,277,nan"
Central Europe and the Baltics,4352.73,N/A
Switzerland,39638.79,"Patrik Hubschmid,13,199,Bronze medal;Hasan Inci,12,212,Bronze medal;Tobias Kohn,6,312,nan;Daniel Sprecher,5,327,nan;Samuel Zuercher,2,398,nan;Lukas Kasiorkiewicz,0,446,nan"
Channel Islands,42678.28,N/A
Chile,4610.59,N/A
China,1053.11,"Liang Xiao,42,1,Gold medal;Zhiqiang Zhang,42,1,Gold medal;Jun Yu,37,7,Gold medal;Hui Zheng,36,10,Gold medal;Feng Qu,35,17,Gold medal;Jianxin Chen,33,21,Gold medal"
Ivory Coast,974.78,N/A
Cameroon,706.98,N/A
Democratic Republic of the Congo,148.45,N/A
"Congo, Rep.",859.44,N/A
Colombia,2465.01,"Angélica Osorno,18,127,Bronze medal;Joaquín Andrés Valderrama,16,148,Bronze medal;Emerson Julian León Guerrero,13,199,Bronze medal;Iván Guillermo Contreras Palacios,12,212,Bronze medal;Juan Carlos Uribe Vega,3,364,nan;Juan Manuel Hernández Herrera,2,398,nan"
Comoros,691.04,N/A
Cabo Verde,1208.46,N/A
Costa Rica,3941.6,N/A
Caribbean small states,5369.25,N/A
Cuba,2844.24,"Jorge Erik López Velázquez,31,33,Gold medal;Raúl Arderí García,21,97,Silver medal;Tania Moreno García,12,212,Bronze medal;Reydel Pérez Pastó,12,212,Bronze medal;Pavel Silveira Díaz,12,212,Bronze medal;Evelín Fonseca Cruz,4,347,nan"
Curacao,,N/A
Cayman Islands,,N/A
Cyprus,14821.45,"Nikolas Socratous,16,148,Bronze medal;Evripides Loukaides,15,164,Bronze medal;Christina Savvidou,15,164,Bronze medal;Kyriakos Zacharias,13,199,Bronze medal;Giorgos Kafataris,10,243,Honourable mention;Sofoklis Zambirinis,9,262,Honourable mention"
Czechia,6637.04,N/A
Germany,23628.33,"Christian Reiher,32,28,Gold medal;Thomas Jäger,26,54,Silver medal;Hendrik Lönngren,25,61,Silver medal;Michael Tyomkyn,23,73,Silver medal;Philipp Lampe,17,140,Bronze medal;Rudolf Polzer,8,277,nan"
Djibouti,747.78,N/A
Dominica,4991.76,N/A
Denmark,30751.65,"Jan Agentoft Nielsen,10,243,Honourable mention;Bogi Lenvig,4,347,nan;Ulrik Buckholtz,3,364,nan;Bjarke Roune,3,364,nan;Kamille Sofie Taagholt,3,364,nan;Jens Christian Jørgensen,2,398,nan"
Dominican Republic,2953.25,N/A
Algeria,1754.58,N/A
Ecuador,1904.81,"Irene Baquerizo Arosemena,0,446,nan;Andrea Cornejo Ayala,0,446,nan;Luis Alfredo Pera Salmon,0,446,nan;Daniel Torres,0,446,nan;Germáan Valencia Martin,0,446,nan;Eduardo Vallarino Vernaza,0,446,nan"
Egypt,1327.1,N/A
Eritrea,305.6,N/A
Spain,15369.0,"Luis Hernández Corbato,13,199,Bronze medal;Joaquim Cevallos Morales,8,277,Honourable mention;Miquel Oliu Barton,8,277,Honourable mention;Ignacio Cascudo Pueyo,4,347,nan;Marti Prats Soler,3,364,nan;Sergio Millán López,1,429,nan"
Estonia,4505.86,"Hendrik Nigul,21,97,Silver medal;Martin Pettai,16,148,Bronze medal;Leopold Parts,14,181,Bronze medal;Oleg Petšonkin,14,181,Bronze medal;Konstantin Tretjakov,6,312,nan;Sergei Lakissov,1,429,nan"
Ethiopia,119.26,N/A
European Union,17198.04,N/A
Finland,24967.79,"Sampo Niskanen,13,199,Bronze medal;Riikka Korte,7,296,nan;Jarkko Pyy,6,312,nan;Anne-Maria Ernvall,3,364,nan;Tapio Rajala,3,364,nan;Veli Peltola,0,446,nan"
Fiji,1964.13,N/A
France,22449.34,"Emmanuel Lepage,22,87,Silver medal;Pierre-Henri Brouard,21,97,Silver medal;Valentin Feray,16,148,Bronze medal;Daniel Kitachewsky,11,228,Bronze medal;Jean Lorenzi,11,228,Bronze medal;Pierre Dehornoy,7,296,nan"
Faroe Islands,25089.59,N/A
"Micronesia, Fed. Sts.",2152.53,N/A
Gabon,3844.56,N/A
United Kingdom,27906.57,"David Loeffler,26,54,Silver medal;Edward Catmur,16,148,Bronze medal;Hannah Burton,14,181,Bronze medal;Paul Jefferys,11,228,Bronze medal;Nathan Bowler,8,277,Honourable mention;Stuart Haring,4,347,nan"
Georgia,801.98,"Mikheil Mebonia,24,65,Silver medal;Shota Gvinephadze,14,181,Bronze medal;Archil Tsiskaridze,14,181,Bronze medal;Giorgi Mutafyan,12,212,Bronze medal;Nikoloz Jimsheleishvili,5,327,nan;Shalva Sachelashvili,2,398,nan"
Ghana,263.17,N/A
Gibraltar,,N/A
Guinea,335.01,N/A
"Gambia, The",464.64,N/A
Guinea-Bissau,312.25,N/A
Equatorial Guinea,2031.42,N/A
Greece,12549.04,"Georgios Raptis,21,97,Silver medal;Dimitrios Poulopoulos,17,140,Bronze medal;Anastasios Dimou,16,148,Bronze medal;Efstathios Metsovitis,14,181,Bronze medal;Stefanos Aivazidis,9,262,Honourable mention;Michail-Romanos Papalambros,9,262,nan"
Grenada,4821.78,N/A
Greenland,19275.43,N/A
Guatemala,1550.36,"Antonio Juarez Lopez,8,277,Honourable mention;Pedro Fernando Morales Almazán,3,364,nan;Bidkar Alexander Pojoy Corzo,1,429,nan"
Guam,,N/A
Guyana,937.3,N/A
High income,24791.19,N/A
"Hong Kong SAR, China",25230.38,N/A
Honduras,1118.94,N/A
Heavily indebted poor countries (HIPC),353.71,N/A
Croatia,5364.01,"Tonći Antunović,21,97,Silver medal;Marinko Jablan,17,140,Bronze medal;Vedran Šohinger,15,164,Bronze medal;Ana Prlić,10,243,Honourable mention;Marijan Polić,8,277,Honourable mention;Marko Živković,5,327,nan"
Haiti,743.91,N/A
Hungary,5276.03,"Viktor Harangi,22,87,Silver medal;Endre Csóka,21,97,Silver medal;Erika Renáta Kovács,19,121,Bronze medal;László Vörös,19,121,Bronze medal;Péter Csikvári,14,181,Bronze medal;Illés Horváth,9,262,nan"
IBRD only,1477.64,N/A
IDA & IBRD total,1262.2,N/A
IDA total,502.28,N/A
IDA blend,586.68,N/A
Indonesia,739.0,"Sie Hendrata Dharmawan,20,108,Silver medal;Johan Batubara,9,262,Honourable mention;Hendra Suratno Tju,5,327,nan;Elsi Elsiawaty,2,398,nan;Michael Samaradana Putr,0,446,nan;Fajar Yuliawan,0,446,nan"
IDA only,461.16,N/A
Isle of Man,21716.95,N/A
India,449.91,"Abhay Kumar Jha,35,17,Gold medal;Sucharit Sarkar,33,21,Gold medal;Abhishek Saha,25,61,Silver medal;Samik Basu,20,108,Silver medal;Swarnendu Datta,19,121,Bronze medal;Nikhil Ashok Savale,16,148,Bronze medal"
Not classified,,N/A
Ireland,28282.41,"Marty O'Leary,12,212,Bronze medal;Raymond Kinane,6,312,nan;David Murray,6,312,nan;David Geraghty,5,327,nan;EJ Daly,2,398,nan;Peter Bourke,1,429,nan"
Iran,1902.95,"Iman Setayesh,26,54,Silver medal;Amin Jaefarian,23,73,Silver medal;Siamak Ahmadpour Torkamani,18,127,Bronze medal;Hamid Foroughi,18,127,Bronze medal;Seyed Mohammad Hossein Mousavi,15,164,Bronze medal;Miromid Hajimirsadeghi,11,228,Bronze medal"
Iraq,1422.83,N/A
Iceland,28897.44,"Guðni Ólafsson,7,296,nan;Stefán Þorvarðarson,6,312,nan;Helga Ragnheiður Haraldsdóttir,3,364,nan;Eyvindur Ari Pálsson,1,429,nan;Grétar Már Ragnarsson Amazeen,1,429,nan;Andri Kristinsson,0,446,nan"
Israel,20909.43,"Oran Lang,30,38,Gold medal;Ran Tessler,29,40,Silver medal;Eran Assaf,20,108,Silver medal;Doron Shafrir,18,127,Bronze medal;Vadim Sheyn,9,262,Honourable mention;Alexey Entin,7,296,nan"
Italy,20500.95,"Emanuele Spadaro,17,140,Bronze medal;Giulio Tiozzo,13,199,Bronze medal;Gabriele Dalla Torre,10,243,Honourable mention;Federico Poloni,9,262,Honourable mention;Emanuele Haus,5,327,nan;Francesco Marigo,2,398,nan"
Jamaica,3502.21,N/A
Jordan,1738.38,N/A
Japan,34406.18,"Yuji Odaka,30,38,Gold medal;Naoki Imai,24,65,Silver medal;Yoshiki Oshima,23,73,Silver medal;Takayoshi Yamamoto,23,73,Silver medal;Hideaki Jo,19,121,Bronze medal;Hiroki Kondo,15,164,Bronze medal"
Kazakhstan,1490.93,"Baurzhan Bektemirov,33,21,Gold medal;Aman Zhumekeshov,33,21,Gold medal;Alibek Aldangarov,32,28,Gold medal;Igor Ganichev,31,33,Gold medal;Sergey Umentayev,29,40,Silver medal;Ulan Usserkulov,10,243,Honourable mention"
Kenya,408.36,N/A
Kyrgyz Republic,308.41,N/A
Cambodia,322.9,N/A
Kiribati,697.0,N/A
St. Kitts and Nevis,9973.55,N/A
South Korea,11561.21,"Myoung Sup Kim,36,10,Gold medal;Suehyun Kwon,32,28,Gold medal;Yoon Suk Hyun,31,33,Gold medal;Joo Yong Ahn,29,40,Silver medal;Young Jun Jang,29,40,Silver medal;Suk Won Kim,28,46,Silver medal"
Kuwait,17517.71,"Mohammad AlWoqayyan,2,398,nan;Haamed AlFulaij,1,429,nan;Maytham AlAli,0,446,nan;Alaa AlSaeed,0,446,nan"
Lao PDR,320.42,N/A
Lebanon,4021.18,N/A
Liberia,303.86,N/A
Libya,6465.62,N/A
St. Lucia,5558.07,N/A
Latin America & Caribbean,4318.04,N/A
Sri Lanka,832.43,"Thirimadura Menaka De Zoysa,12,212,Bronze medal;Najith Wasana Liyanage,4,347,nan;Indika Harindra Katugampala,3,364,nan;Chethiya Meghawarna Dissanayake,2,398,nan"
Lesotho,412.96,N/A
Late-demographic dividend,1710.59,N/A
Lithuania,3525.79,"Aivaras Novikas,18,127,Bronze medal;Justinas Pelenis,7,296,nan;Vaidotas Vitkauskas,7,296,nan;Dmitrij Lukaševic,3,364,nan;Paulius Šarka,3,364,nan;Andrius Stankevicius,1,429,nan"
Latvia,3578.0,"Igors Gorbovickis,22,87,Silver medal;Aigars Gedroics,16,148,Bronze medal;Aleksandrs Belovs,11,228,Bronze medal;Rihards Opmanis,9,262,Honourable mention;Artūrs Verza,7,296,Honourable mention;Inese Segliņa,6,312,nan"
"Macao SAR, China",15622.7,N/A
St. Martin (French part),,N/A
Morocco,1500.36,"Nail Benabid,16,148,Bronze medal;Mohamed Rahim,10,243,Honourable mention;Abdessamad Elalaoui,8,277,Honourable mention;My Abdellah El Idrissi El Mrhari,7,296,nan;Issam Benabid,4,347,nan;Youssef El Hassnaoui,0,446,nan"
Moldova,507.4,N/A
Madagascar,325.46,N/A
Maldives,3028.05,N/A
Middle East & North Africa,3202.25,N/A
Mexico,8009.16,"Humberto Montalván Gámez,18,127,Bronze medal;Mauricio Esteban Chacón Tirado,16,148,Bronze medal;Miguel Raggi Pérez,9,262,Honourable mention;David José Mireles Morales,8,277,nan;Edgardo Roldán Pensado,3,364,nan;Juan Antonio Aguilera Mendoza,2,398,nan"
Marshall Islands,2257.25,N/A
Middle income,1252.93,N/A
North Macedonia,1823.02,"Todor Ristov,17,140,Bronze medal;Zoran Dimov,11,228,Bronze medal;Risto Gligorov,10,243,nan;Kire Trivodaliev,10,243,nan;Stojan Trajanovski,7,296,nan;Ilija Jovčevski,4,347,nan"
Mali,299.41,N/A
Malta,10402.23,N/A
Myanmar,140.78,N/A
Middle East & North Africa (excluding high income),1873.01,N/A
Montenegro,1909.6,N/A
Mongolia,512.82,"Tumur Baasanjav,23,73,Silver medal;Urdiinbish Narankhuu,23,73,Silver medal;Odontsengl NyamErdene,14,181,Bronze medal;Nyambaa Enkhbat,12,212,Bronze medal;Khongor Zorigt,4,347,nan;Purevkuu Orgil,3,364,nan"
Northern Mariana Islands,,N/A
Mozambique,310.1,N/A
Mauritania,632.21,N/A
Mauritius,3856.63,N/A
Malawi,217.24,N/A
Malaysia,3941.12,"Ern Kok,10,243,Honourable mention;Mohd. Suhaimi Ramly,10,243,Honourable mention;Yu-Sheng Soon,10,243,Honourable mention;Muhammad-Ikhwan Azla,2,398,nan;Yi Di Boon,2,398,nan;Chang Yang Yew,2,398,nan"
North America,35831.38,N/A
Namibia,1916.26,N/A
New Caledonia,15174.28,N/A
Niger,203.53,N/A
Nigeria,583.09,N/A
Nicaragua,1025.11,N/A
Netherlands,26896.55,"Vincent Groenhuis,11,228,Bronze medal;Arjen Stolk,11,228,Bronze medal;Peter Bruin,8,277,Honourable mention;Marco Streng,6,312,nan;Axel Hartog,3,364,nan;Erik van Ommeren,3,364,nan"
Norway,38601.9,"David Kunszenti-Kovács,26,54,Silver medal;Odd Jostein Mykland Tveitastöl,11,228,Bronze medal;Borge Mikkelsen,5,327,nan;Magnus Kristiansen,3,364,nan;Rune Valle,2,398,nan;Matias Holte,1,429,nan"
Nepal,240.71,N/A
Nauru,,N/A
New Zealand,13882.86,"Simon Marshall,24,65,Silver medal;Stephen Merriman,14,181,Bronze medal;Ross Bayer,7,296,nan;Mike Liu,6,312,nan;John Chiahan Yang,4,347,nan;Timothy McKenzie,3,364,nan"
OECD members,22671.48,N/A
Oman,8191.51,N/A
Other small states,4168.96,N/A
Pakistan,610.14,N/A
Panama,4084.26,N/A
Peru,1925.98,"John Cuya,14,181,Bronze medal;Jerson La Torre,14,181,Bronze medal;Víctor Tasayco,14,181,Bronze medal;Julio Gutiérrez,11,228,Bronze medal;Jeysel Santiago,9,262,Honourable mention;Andrés Coila,5,327,nan"
Philippines,991.15,"Timothy L. Uy,7,296,nan;Ivan Remington Or,5,327,nan;Timothy John Chua,4,347,nan;Richmond Ang,0,446,nan;Robin Lester Lim,0,446,nan;Wesley Spencer See,0,446,nan"
Palau,7913.45,N/A
Papua New Guinea,540.67,N/A
Poland,4991.24,"Paweł Walter,29,40,Silver medal;Roman Łomowski,26,54,Silver medal;Jarosław Wrona,22,87,Silver medal;Aleksander Zabłocki,11,228,Bronze medal;Karol Cwalina,10,243,Honourable mention;Michał Adamaszek,9,262,nan"
Pre-demographic dividend,467.28,N/A
Puerto Rico,18123.2,N/A
"Korea, Dem. People's Rep.",,N/A
Portugal,11734.76,"Luís Miguel Pereira de Matos G. Diogo,2,398,nan;Diogo Gaspar T. Oliveira e Silva,2,398,nan;Fábio Diales Rocha,1,429,nan;João Luís Picado Carvalho Serranho,1,429,nan;André Lopes Gama da Fonseca,0,446,nan;Nelson Filipe Rosário Dias,0,446,nan"
Paraguay,1630.19,"Carlos Alberto Bareiro Escobar,2,398,nan;Carlos Antonio Jara De Marco,0,446,nan;Sebastián Tomás Pereira Ricart,0,446,nan;Roberto Martín Rivas Villalba,0,446,nan;Osvaldo Manuel Vera Gonzalez,0,446,nan"
West Bank and Gaza,1335.55,N/A
Pacific island small states,1641.99,N/A
Post-demographic dividend,25489.09,N/A
French Polynesia,14012.24,N/A
Qatar,25836.27,N/A
Romania,1825.19,"Mihai Manea,41,5,Gold medal;Andrei Jorza,24,65,Silver medal;Ana Caraiani,22,87,Silver medal;Razvan Iagar,17,140,Bronze medal;Liviu Paunescu,15,164,Bronze medal;Valentin Vornicu,10,243,Honourable mention"
Russia,2100.35,"Sergey Spiridonov,39,6,Gold medal;Serguei Sokolov,33,21,Gold medal;Andrei Vorobiev,33,21,Gold medal;Mikhail Garber,32,28,Gold medal;Alexei Glazirine,31,33,Gold medal;Andrei Khaliavine,28,46,Silver medal"
Rwanda,239.15,N/A
Saudi Arabia,8337.32,N/A
Sudan,471.37,N/A
Senegal,654.84,N/A
Singapore,21699.74,"Kiat Chuan Tan,27,53,Silver medal;Dazhe Meng,15,164,Bronze medal;Nicholas Ming Qiang Tham,12,212,Bronze medal;Gary Yuen Long Yeh,12,212,Bronze medal;Zhiwei Calvin Lin,11,228,Bronze medal;Zachary Ngaihang Leung,10,243,nan"
Solomon Islands,929.87,N/A
Sierra Leone,221.3,N/A
El Salvador,2051.16,N/A
San Marino,39415.16,N/A
Somalia,,N/A
Serbia,1727.28,N/A
Sub-Saharan Africa (excluding high income),589.4,N/A
South Sudan,,N/A
Sub-Saharan Africa,590.3,N/A
Small states,4258.4,N/A
Sao Tome and Principe,519.3,N/A
Suriname,1711.71,N/A
Slovak Republic,5722.17,N/A
Slovenia,10479.76,"Klemen Šivic,8,277,nan;Andrej Košmrlj,7,296,nan;Mojca Miklavec,4,347,nan;Matija Pretnar,4,347,nan;Aleksandra Franc,2,398,nan;Sergej Omladič,2,398,nan"
Sweden,27247.86,"Per Anders Andersson,15,164,Bronze medal;Johan Land,5,327,nan;Karl Martensson,4,347,nan;Johan Bjorklund,1,429,nan;Edwin Luppert,0,446,nan;Rasmus Wedberg,0,446,nan"
Eswatini,1481.16,N/A
Sint Maarten (Dutch part),,N/A
Seychelles,8153.3,N/A
Syria,5187.21,N/A
Turks and Caicos Islands,18323.87,N/A
Chad,200.36,N/A
Togo,288.11,N/A
Thailand,1889.97,"Pawit Sangchant,29,40,Silver medal;Wittawat Kositwattanarerk,28,46,Silver medal;Kunlaya Soiaporn,15,164,Bronze medal;Natee Pitiwan,13,199,Bronze medal;Sira Sriswasdi,9,262,nan;Thitidej Ujjathammarat,9,262,nan"
Tajikistan,168.64,N/A
Turkmenistan,762.61,"Bezirgen Veliyev,10,243,nan;Mansur Bekmuradov,8,277,Honourable mention;Allayar Orazov,6,312,nan;Bayram Annanurov,3,364,nan;Chary Akmyradov,2,398,nan"
Timor-Leste,534.65,N/A
Tonga,1754.84,N/A
Trinidad and Tobago,6592.78,"Abuenameh Aiyejina,14,181,Bronze medal;Rajini Haraksingh,11,228,Bronze medal;Stephen Dabideen,5,327,nan;Yurie Budhu,3,364,nan;Kieron Scott Singh,2,398,nan;Snehal Pinto Pereira,1,429,nan"
Tunisia,2207.66,"Nidhal Smaoui,14,181,Bronze medal;Badr Ben Sliman,8,277,nan;Mohamed Chakroun,5,327,nan;Bayram Kaddour,4,347,nan;Thouraya Sakka,3,364,nan;Mourad Kammoun,2,398,nan"
Turkiye,3100.46,N/A
Tuvalu,1451.48,N/A
Tanzania,394.35,N/A
Uganda,235.85,N/A
Ukraine,807.8,"Mykhailo Bershtein,37,7,Gold medal;Denys Voloshyn,23,73,Silver medal;Sergiy Volodko,22,87,Silver medal;Anton Shafalyuk,21,97,Silver medal;Artem Dudko,20,108,Silver medal;Mykola Rybak,20,108,Silver medal"
Upper middle income,1866.67,N/A
Uruguay,6331.16,"Javier Cóppola,5,327,nan;Carlos Palma,3,364,nan"
United States of America,37133.62,"Reid Barton,42,1,Gold medal;Gabriel Carroll,42,1,Gold medal;Ian Le,34,19,Gold medal;Tiankai Liu,31,33,Gold medal;Oaz Nir,24,65,Silver medal;Dong Shin,23,73,Silver medal"
Uzbekistan,456.71,"Umid Rakhmonov,23,73,Silver medal;Zulfiddin Kamolov,19,121,Bronze medal;Umidjon Radjabov,17,140,Bronze medal;Nozim Komilov,13,199,Bronze medal;Otabek Samatov,10,243,Honourable mention;Khamza Davletov,9,262,Honourable mention"
St. Vincent and the Grenadines,4066.07,N/A
"Venezuela, RB",4940.11,N/A
British Virgin Islands,,N/A
Virgin Islands (U.S.),,N/A
Viet Nam,409.5,N/A
Vanuatu,1309.05,N/A
Samoa,1435.35,N/A
Kosovo,,N/A
"Yemen, Rep.",514.69,N/A
South Africa,2867.47,"Pieter Mostert,20,108,Silver medal;Jacques Conradie,15,164,Bronze medal;Harry Wiggins,15,164,Bronze medal;Dirk Basson,14,181,Bronze medal;Yan-Xun Hu,6,312,nan;Shen Tian,5,327,nan"
Zambia,401.73,N/A
Zimbabwe,569.0,N/A
