Country,GDP,info
Spain,15720.64,"Ramón José Aliaga Varea,17,119,Bronze medal;Javier Múgica de Rivera,10,248,Honourable mention;Álvaro Navarro Tovar,9,270,nan;Néstor Sancho Bejerano,9,270,nan;Enrique Vallejo Gutiérrez,8,292,nan;Andrés Tallos Tanarro,7,316,nan"
Estonia,4140.94,"Rustam Novikov,12,202,Bronze medal;Leopold Parts,8,292,nan;Hendrik Nigul,6,344,nan;Emilia Käsper,4,394,nan"
Ethiopia,118.33,na
European Union,18482.62,na
Finland,26186.19,"Hannu Niemistö,22,70,Silver medal;Vesa Riihimaki,11,227,Honourable mention;Anne-Maria Ernvall,9,270,nan;Riikka Korte,9,270,nan;Mikko Leppanen,8,292,nan;Tuomas Hytönen,6,344,nan"
Fiji,2351.72,na
France,24678.39,"Fabien Viger,19,95,Silver medal;Sylvain Arlot,13,178,Bronze medal;Thibault Fally,13,178,Bronze medal;Laurent Demonet,10,248,nan;Ghislain Fourny,10,248,Honourable mention;Eric Levieil,8,292,nan"
Faroe Islands,24947.12,na
"Micronesia, Fed. Sts.",1973.66,na
Gabon,3758.16,na
United Kingdom,28762.09,"Oliver Thomas,21,78,Silver medal;Jeremy Young,20,85,Silver medal;Thomas Barnet-Lamb,19,95,Silver medal;Rebecca Palmer,16,129,Bronze medal;Marcus Roper,14,159,Bronze medal;Oliver Wicker,10,248,nan"
Georgia,673.54,"Irakli Manelidze,26,45,Silver medal;Leri Bantsuri,12,202,Bronze medal;George Mutafyan,11,227,nan;David Lomiashvili,10,248,Honourable mention;Nestan Tsiskaridze,5,371,nan;Irakli Gogia,4,394,nan"
Ghana,402.47,na
Gibraltar,,na
Guinea,423.4,na
"Gambia, The",583.4,na
Guinea-Bissau,186.04,na
Equatorial Guinea,948.23,na
Greece,13249.66,"Theofanis Matsoukas,20,85,Silver medal;Spyridon Antonakopoulos,19,95,Silver medal;Georgios Haloulos,6,344,nan;Theodora Bourni,4,394,nan;Athina Oikononou,4,394,nan;Menelaos Constantinos Stavropoulos,4,394,nan"
Grenada,4512.22,na
Greenland,20170.32,na
Guatemala,1619.51,"Bidkar Alexander Pojoy Corzo,5,371,nan;Antonio Juarez Lopez,4,394,nan;Rudolf Wilhelm Peters Chaves,4,394,nan;Gilda Margarita Alonzo Argueta,3,422,nan;Emely Tze Hao Hung Tsai,2,435,nan;Sergio Silverio Merida Molina,1,444,nan"
Guam,,na
Guyana,916.55,na
High income,24824.33,na
"Hong Kong SAR, China",25091.67,na
Honduras,990.3,na
Heavily indebted poor countries (HIPC),354.25,na
Croatia,5267.51,"Matija Kazalicki,18,109,Bronze medal;Tomislav Pejković,17,119,Bronze medal;Andrijana Radovčić,10,248,nan;Mislav Mišković,8,292,nan;Srđan Maksimović,7,316,nan;Marinko Jablan,6,344,nan"
Haiti,506.0,na
Hungary,4793.48,"Tamás Terpai,39,1,Gold medal;László Lukács,27,39,Silver medal;Gergely Zábrádi,26,45,Silver medal;András Devecsery,21,78,Silver medal;Gergely Kiss,19,95,Silver medal;Zoltán Gyenes,15,138,Bronze medal"
IBRD only,1372.45,na
IDA & IBRD total,1175.23,na
IDA total,461.49,na
IDA blend,502.21,na
Indonesia,663.52,"Wibowo Joko,11,227,nan;Nicholas Nicholas,7,316,nan;Saut Pangidaan Siringorin Ondolan,7,316,nan;Kurnia Dewi Amorita,5,371,nan;Mushthofa ?,3,422,nan;Mulyana Herry,2,435,nan"
IDA only,443.13,na
Isle of Man,20991.62,na
India,440.96,"Vaibhav Vaish,21,78,Silver medal;Arvind Narayanan,19,95,Silver medal;Rishi Raj,19,95,Silver medal;Mandar Joshi,18,109,Bronze medal;Abhishek Saha,16,129,Bronze medal;Mohit Singh,14,159,Bronze medal"
Not classified,,na
Ireland,26338.11,"Raja Mukherji,12,202,Bronze medal;David Conlon,9,270,nan;Michael J. Ryan,7,316,nan;Darren O'Driscoll,4,394,nan;Michéal Griffin,3,422,nan;Evelyn Hickey,3,422,nan"
"Iran, Islamic Rep.",1765.78,na
Iraq,1548.3,na
Iceland,32381.63,"Stefán Ingi Valdimarsson,15,138,Bronze medal;Bjarni Kristinn Torfason,9,270,nan;Guðni Ólafsson,8,292,nan;Pawel Bartoszek,6,344,nan;Ingvar Sigurjónsson,2,435,nan;Alfred Kjeld,1,444,nan"
Israel,19742.52,"Roman Dovgard,15,138,Bronze medal;Mark Braverman,14,159,Bronze medal;Oran Lang,13,178,Bronze medal;Michael Simkin,13,178,Bronze medal;Ran Tessler,12,202,Bronze medal;Amitai Yuval,11,227,Honourable mention"
Italy,22005.05,"Marcello Mamino,20,85,Silver medal;Filippo Santambrogio,18,109,Bronze medal;Dario Saccavino,14,159,Bronze medal;Luca Covassin,11,227,nan;Edoardo Valori,11,227,nan;Davide Vittone,8,292,nan"
Jamaica,3423.01,na
Jordan,1646.19,na
Japan,36610.17,"Atsushi Ito,30,28,Gold medal;Kentaro Nagao,28,37,Gold medal;Shingo Saito,20,85,Silver medal;Naoki Imai,19,95,Silver medal;Akitoshi Kawamura,19,95,Silver medal;Yoshiki Oshima,19,95,Silver medal"
Kazakhstan,1130.12,"Alexey Doktorovich,18,109,Bronze medal;Rustam Timirbekov,15,138,Bronze medal;Shirali Kadyrov,14,159,Bronze medal;Zhandos Yessenbayev,13,178,Bronze medal;Ulan Mukashev,10,248,Honourable mention;Alibek Aldangarov,2,435,nan"
Kenya,430.37,na
Kyrgyz Republic,258.05,na
Cambodia,295.59,na
Kiribati,790.87,na
St. Kitts and Nevis,9070.73,na
South Korea,10672.45,na
Kuwait,16044.49,"Mahdi Ghuloom,4,394,nan;Mohammad Saoud,3,422,nan;Yousef Behbehani,2,435,nan;Salem A. Alhajeri,1,444,nan"
Lao PDR,272.36,na
Lebanon,4091.99,na
Liberia,,na
Libya,7112.67,na
St. Lucia,5825.07,na
Latin America & Caribbean,4101.82,na
Sri Lanka,838.56,"Walakulu Arachcair Chathura Gunathilake,6,344,nan"
Lesotho,457.7,na
Late-demographic dividend,1529.73,na
Lithuania,3113.18,"Gediminas Lukšys,15,138,Bronze medal;Paulius Drungilas,13,178,Bronze medal;Mindaugas Galvonas,7,316,nan;Justinas Pelenis,7,316,nan;Audrius Posochovas,7,316,nan;Remigijus Staniulis,5,371,nan"
Latvia,3151.58,"Deniss Čebikins,29,33,Gold medal;Zigmārs Rasščevskis,24,56,Silver medal;Igors Gorbovickis,11,227,nan;Aigars Saušs,9,270,nan;Aleksandra Koroļova,7,316,nan;Ilze Dzelme,6,344,nan"
"Macao SAR, China",15387.53,na
St. Martin (French part),,na
Morocco,1627.14,"Adil Ousti,12,202,Bronze medal;Taha Laklalech,11,227,Honourable mention;Houda Anoun,7,316,nan;Mohammed Fouad Sahel,7,316,nan;Tarik Hsaini,6,344,nan;Abdelaziz Saoudi,5,371,nan"
Moldova,399.5,na
Madagascar,271.94,na
Maldives,2118.72,na
Middle East & North Africa,2996.12,na
Mexico,6552.66,"Carlos Ramos Cuevas,18,109,Bronze medal;Javier Alejandro Chávez Domínguez,10,248,nan;Cecilia Isabel González Tokman,8,292,nan;Carlos Alberto Villalvazo Jáuregui,7,316,nan;Edgar Duéñez Guzmán,6,344,nan;Jaime Ignacio Cervantes González,4,394,nan"
Marshall Islands,2123.68,na
Middle income,1166.39,na
North Macedonia,1915.39,"Simona Samrdžiska,15,138,Bronze medal;Biljana Tojtovska,14,159,Bronze medal;Vladimir Jakimov,13,178,Bronze medal;Ilir Snopče,13,178,Bronze medal;Miško Mitkovski,12,202,Bronze medal;Todor Ristov,4,394,nan"
Mali,315.17,na
Malta,10720.91,na
Myanmar,188.42,na
Middle East & North Africa (excluding high income),1818.62,na
Montenegro,,na
Mongolia,435.42,"Bayarsaihan Battulga,22,70,Silver medal;Lkhachinjalbuu Khatanbaatar,21,78,Silver medal;Janchivdorj Erdembilegt,14,159,Bronze medal;Buuruu Lkhagvaochir,8,292,nan;Batsukh Ochirbat,8,292,nan;Bat-Erdene Amarsanaa,5,371,nan"
Northern Mariana Islands,,na
Mozambique,362.51,na
Mauritania,757.81,na
Mauritius,3695.93,na
Malawi,235.51,na
Malaysia,3538.36,"Foong Yake Ho,10,248,nan;Kok Yen Hau,8,292,nan;Ong Shien Jin,7,316,nan;Mohd. Suhaimi Ramly,6,344,nan;M. Saifuddin Zanial,4,394,nan;Liew Chien Hao,2,435,nan"
North America,33320.92,na
Namibia,2175.45,na
New Caledonia,17435.75,na
Niger,225.95,na
Nigeria,494.13,na
Nicaragua,961.55,na
Netherlands,28272.64,"Herbert Beltman,18,109,Bronze medal;Jos Brakenhoff,15,138,Bronze medal;Gertjan Kok,14,159,Bronze medal;Allard Veldman,13,178,Bronze medal;Rene Pannekoek,7,316,nan;Jan Tuitman,7,316,nan"
Norway,36393.29,"David Kunszenti-Kovács,22,70,Silver medal;Oyvind Grotmol,14,159,Bronze medal;Gert Monstad Hana,12,202,Bronze medal;Chen Huang,8,292,nan;Jens Arne Sukkestad,7,316,nan;Markus Jerko,4,394,nan"
Nepal,208.49,na
Nauru,,na
New Zealand,15322.22,"Ben Handley,18,109,Bronze medal;Sarah Young,11,227,nan;Tim Lovell-Smith,8,292,nan;Jessica Chuang,6,344,nan;Nick Meladze,6,344,nan;Mark Huang,4,394,nan"
OECD members,22719.73,na
Oman,6742.82,na
Other small states,3850.62,na
Pakistan,420.68,na
Panama,4121.56,na
Peru,1911.74,"Carlos Pérez,5,371,nan;Aldo Sarmiento,5,371,nan"
Philippines,1123.16,"Patrick Lim,11,227,nan;Kirk Jon O. L. Khu,6,344,nan;Antonio Valente Macarilay,4,394,nan;Macelino Uy,3,422,nan"
Palau,,na
Papua New Guinea,653.41,na
Poland,4398.07,"Eryk Kopczyński,29,33,Gold medal;Michał Kapustka,17,119,Bronze medal;Mikołaj Zalewski,17,119,Bronze medal;Michał Matuszewski,15,138,Bronze medal;Piotr Buciak,13,178,Bronze medal;Paweł Parys,13,178,Bronze medal"
Pre-demographic dividend,447.12,na
Puerto Rico,15220.99,na
"Korea, Dem. People's Rep.",,na
Portugal,12475.29,"João Gouveia,8,292,nan;Ana Pires,8,292,nan;Luis Machado,7,316,nan;Hugo Evangelista,3,422,nan;Nuno Cordeiro,2,435,nan;Mário Cardoso,1,444,nan"
Paraguay,1758.26,na
West Bank and Gaza,1499.49,na
Pacific island small states,1869.53,na
Post-demographic dividend,25544.11,na
French Polynesia,15847.93,na
Qatar,20207.23,na
Romania,1599.91,"Stefan Laurenţiu Horneţ,39,1,Gold medal;Mihai Manea,33,19,Gold medal;Marius Beceanu,30,28,Gold medal;Radu Horia Mihăescu,26,45,Silver medal;Mihai Horia Tohăneanu,26,45,Silver medal;Adrian Ioana,19,95,Silver medal"
Russia,1330.76,"Vladimir Dremov,36,6,Gold medal;Fedor Petrov,36,6,Gold medal;Alexei Poiarkov,36,6,Gold medal;Yury Lifshits,31,23,Gold medal;Anton Evseev,22,70,Silver medal;Alexei Lebedev,21,78,Silver medal"
Rwanda,269.33,na
Saudi Arabia,7697.27,na
Sudan,339.28,na
Senegal,695.55,na
Singapore,21796.64,"Shaowei Lin,16,129,Bronze medal;Yonsi Daniel Hue,15,138,Bronze medal;Yin Lim,15,138,Bronze medal;Chong Kian Soh,12,202,Bronze medal;Chin Lum Kwa,7,316,nan;Shang Yi Lu,6,344,nan"
Solomon Islands,1164.1,na
Sierra Leone,149.58,na
El Salvador,1904.87,na
San Marino,42004.95,na
Somalia,,na
Serbia,2571.3,na
Sub-Saharan Africa (excluding high income),610.49,na
South Sudan,,na
Sub-Saharan Africa,611.44,na
Small states,3953.82,na
Sao Tome and Principe,,na
Suriname,1883.89,na
Slovak Republic,5645.58,na
Slovenia,11452.78,"Irena Majcen,13,178,Bronze medal;Matjaž Urlep,12,202,Bronze medal;Mojca Miklavec,9,270,nan;Dušan Jan,5,371,nan;Ajda Skarlovnik,4,394,nan;Jure Kališnik,3,422,nan"
Sweden,30941.08,"Erik Borgström,15,138,Bronze medal;David Rydh,15,138,Bronze medal;Olov Wilander,13,178,Bronze medal;Andreas Holmström,10,248,nan;Carl Johan Ragnarsson,7,316,nan;Jelena Opanasyk,6,344,nan"
Eswatini,1519.97,na
Sint Maarten (Dutch part),,na
Seychelles,8243.24,na
Syrian Arab Republic,4588.98,na
Turks and Caicos Islands,,na
Chad,192.27,na
Togo,323.89,na
Thailand,2028.57,"Ceocharnpipat Somboon,15,138,Bronze medal;Wittawat Kositwattanarerk,12,202,Bronze medal;Chantrasmi Tonkid,12,202,Bronze medal;Watcharit Jiraweeranuwat,8,292,nan;Methaseth Jirapat,6,344,nan;Yothin Rakvongthai,4,394,nan"
Tajikistan,175.56,na
Turkmenistan,544.44,"Yegor Zhbanov,9,270,nan;Begench Amannazarov,4,394,nan"
Timor-Leste,,na
Tonga,1953.37,na
Trinidad and Tobago,5130.87,"Christopher Brereton,7,316,nan;Rajini Haraksingh,7,316,nan;Kezia Charles,6,344,nan;Siddique Khan,5,371,nan;Keren Charles,4,394,nan;Sean Jackman,4,394,nan"
Tunisia,2344.0,"Firas Hadj Taieb,9,270,nan;Malek Messelmai,9,270,nan;Wissan Mailoul,3,422,nan;Khalil Ayadi,1,444,nan"
Turkiye,4057.82,na
Tuvalu,1419.83,na
Tanzania,390.42,na
Uganda,257.68,na
Ukraine,635.76,"Maksym Fedorchuk,39,1,Gold medal;Pavlo Pylyavsky,34,15,Gold medal;Andriy Prymak,21,78,Silver medal;Evgen Stepanov,20,85,Silver medal;Daniil Zarayskyy,13,178,Bronze medal;Oleksandr Manzyuk,9,270,nan"
Upper middle income,1707.74,na
Uruguay,7314.49,"Matias Miguez,10,248,nan;Javier Cóppola,6,344,nan;Natalia Bottaioli,5,371,nan;Claudio Qureshi,4,394,nan"
United States of America,34515.39,"Reid Barton,34,15,Gold medal;Paul Valiant,32,20,Gold medal;Melanie Wood,24,56,Silver medal;Gabriel Carroll,23,62,Silver medal;Po-Shen Loh,20,85,Silver medal;Lawrence Detlor,17,119,Bronze medal"
Uzbekistan,702.48,"Bekhzod Aliyev,10,248,nan;Umriuzok Ganiyev,8,292,nan;Shukhrat Yakubov,8,292,nan;Umid Rakhmonov,6,344,nan;Murodjon Umarov,6,344,nan;Bekzod Jolbekov,4,394,nan"
St. Vincent and the Grenadines,3427.51,na
"Venezuela, RB",4087.83,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,367.16,na
Vanuatu,1429.89,na
Samoa,1401.72,na
Kosovo,,na
"Yemen, Rep.",421.72,na
South Africa,3267.94,"Bruce Merry,22,70,Silver medal;Neil Olver,14,159,Bronze medal;Maciej Stankiewicz,11,227,nan;Tiaan George Towsen,11,227,nan;Bradley Preston,10,248,nan;Jacques Conradie,9,270,nan"
Zambia,353.83,na
Zimbabwe,585.33,na
